Customer_ID,feature_snapshot_date,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Utilization_Ratio,Monthly_Balance,credit_history_months,num_loan_types,log_Annual_Income,debt_to_income,emi_to_salary,investment_rate,has_credit_limit_change,balance_to_debt,inq_per_loan,Credit_Mix_vec,Payment_Behaviour_vec,Payment_of_Min_Amount_vec,Occupation_vec,Age_group_vec,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20
CUS_0x946e,2023-02-01,6.0,10.0,31.0,55,18.0,18.36,8.0,32.605631436417525,100.91032944324671,128,7,10.792598025191195,0.08716177321946127,0.03901140744881638,0.1090304116960696,1,0.024022820413614237,1.0,"(4,[3],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[10],[1.0])","(4,[0],[1.0])",-42.0,254.0,100.0,231.0,125.0,166.0,101.0,-52.0,8.0,122.0,-97.0,117.0,58.0,85.0,8.0,218.0,27.0,197.0,31.0,114.0
CUS_0x94ae,2023-02-01,6.0,6.0,25.0,35,17.0,2.7,9.0,34.95040887446295,265.3177133751609,71,6,9.593308305754778,0.32019642295846745,0.035893137828189536,0.08407445504693925,1,0.05669832734563047,1.2857142857142858,"(4,[3],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[10],[1.0])","(4,[2],[1.0])",164.0,105.0,14.0,-71.0,-99.0,168.0,265.0,242.0,266.0,161.0,118.0,27.0,103.0,110.0,-14.0,177.0,224.0,211.0,261.0,99.0
CUS_0x94d5,2023-02-01,0.0,4.0,12.0,9,13.0,2.74,2.0,40.32238919809651,533.7619006585976,340,-1,11.516516310161872,0.003741739839276172,0.0,0.011759512367914655,1,1.4202748875454096,2.0,"(4,[1],[1.0])","(7,[4],[1.0])","(3,[1],[1.0])","(16,[10],[1.0])","(4,[1],[1.0])",-90.0,166.0,-86.0,93.0,210.0,58.0,165.0,-66.0,183.0,-127.0,61.0,30.0,124.0,209.0,73.0,-4.0,-13.0,165.0,49.0,-45.0
CUS_0x9647,2023-02-01,9.0,9.0,32.0,17,14.0,12.91,6.0,32.48911706198897,147.18701881121268,219,7,9.886793478677438,0.07117686864891715,0.0639059012478392,0.13142733527640185,1,0.10577458390344738,0.0594059405940594,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[1],[1.0])","(4,[0],[1.0])",28.0,258.0,212.0,124.0,104.0,252.0,181.0,187.0,89.0,77.0,108.0,95.0,123.0,59.0,90.0,-82.0,146.0,-6.0,171.0,150.0
CUS_0x966e,2023-02-01,10.0,6.0,16.0,5,16.0,11.82,13.0,32.722680013075184,560.7380215522094,183,3,11.154774575216287,0.03270752464062712,3.587855558926151,0.02434372788519191,1,0.24560611308930738,0.12871287128712872,"(4,[0],[1.0])","(7,[1],[1.0])","(3,[0],[1.0])","(16,[12],[1.0])","(4,[1],[1.0])",53.0,-85.0,261.0,171.0,128.0,153.0,181.0,128.0,140.0,127.0,164.0,36.0,112.0,-40.0,111.0,187.0,258.0,60.0,221.0,123.0
CUS_0x9686,2023-02-01,4.0,4.0,10.0,9,1.0,2.01,2.0,24.9330530137055,443.7141290568438,383,2,10.564712084169091,0.033889765600519935,0.013435399204376093,0.01931079056927329,1,0.3384430205912053,0.6666666666666666,"(4,[1],[1.0])","(7,[3],[1.0])","(3,[1],[1.0])","(16,[0],[1.0])","(4,[0],[1.0])",-39.0,51.0,261.0,233.0,14.0,144.0,134.0,266.0,10.0,86.0,61.0,99.0,-69.0,141.0,152.0,257.0,225.0,128.0,261.0,133.0
CUS_0x96b3,2023-02-01,7.0,6.0,18.0,30,23.0,3.53,11.0,26.76165175848352,329.2958142910388,183,9,11.021622690804197,0.03670634661199342,0.04651408925766666,0.038198346062120477,1,0.1470072166152033,1.1,"(4,[3],[1.0])","(7,[1],[1.0])","(3,[0],[1.0])","(16,[1],[1.0])","(4,[0],[1.0])",-8.0,93.0,84.0,-121.0,83.0,103.0,63.0,266.0,5.0,61.0,22.0,155.0,119.0,134.0,101.0,184.0,146.0,119.0,184.0,131.0
CUS_0x96d3,2023-02-01,4.0,7.0,20.0,12,23.0,9.79,14.0,38.451918165328735,863.62729426971,303,-1,11.379111060873166,0.009111492577785438,1.2357845197993045,0.014867181926793375,1,1.0834521186793855,14.0,"(4,[0],[1.0])","(7,[3],[1.0])","(3,[1],[1.0])","(16,[6],[1.0])","(4,[3],[1.0])",53.0,249.0,43.0,-17.0,262.0,-12.0,158.0,198.0,89.0,53.0,185.0,-16.0,198.0,-166.0,3.0,138.0,71.0,54.0,249.0,167.0
CUS_0x9762,2023-02-01,5.0,5.0,3.0,10,2.0,9.41,8.0,35.30743445211974,523.0728509346122,287,1,10.481945282367612,0.02030296878907814,0.0047707140940480034,0.008341394632206728,1,0.7227394788926139,4.0,"(4,[1],[1.0])","(7,[6],[1.0])","(3,[1],[1.0])","(16,[15],[1.0])","(4,[1],[1.0])",131.0,118.0,73.0,149.0,73.0,111.0,108.0,65.0,49.0,22.0,50.0,82.0,17.0,-51.0,-35.0,151.0,54.0,-12.0,214.0,182.0
CUS_0x9764,2023-02-01,5.0,6.0,17.0,23,17.0,12.18,3.0,36.4923769040526,179.3732212078859,368,3,10.005335857596863,0.06450009054244633,0.025749821382145113,0.1266008838393568,1,0.12619601150757073,0.75,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[15],[1.0])","(4,[0],[1.0])",126.0,74.0,91.0,82.0,262.0,-60.0,39.0,-91.0,-71.0,151.0,-26.0,199.0,-114.0,-18.0,129.0,16.0,134.0,118.0,152.0,143.0
CUS_0x97b5,2023-02-01,1.0,3.0,1.0,20,10.0,1.12,3.0,35.202851523917005,899.5842036361655,372,4,11.989581170018841,0.0002531230931952417,0.0390544579068858,0.01169788369832877,1,21.5605507214787,0.6,"(4,[1],[1.0])","(7,[3],[1.0])","(3,[1],[1.0])","(16,[6],[1.0])","(4,[3],[1.0])",93.0,182.0,90.0,118.0,-8.0,132.0,115.0,100.0,-11.0,131.0,-11.0,253.0,258.0,0.0,155.0,112.0,130.0,255.0,19.0,-20.0
CUS_0x981a,2023-02-01,0.0,2.0,1.0,0,12.0,1.69,4.0,34.780415176228914,463.92527256590563,221,2,10.58897698726044,0.007709562396743558,0.059792547783432154,0.10994979178008206,1,1.5142665946842513,1.3333333333333333,"(4,[2],[1.0])","(7,[1],[1.0])","(3,[1],[1.0])","(16,[1],[1.0])","(4,[0],[1.0])",50.0,258.0,-79.0,198.0,-32.0,42.0,70.0,116.0,38.0,275.0,9.0,54.0,81.0,65.0,255.0,-233.0,86.0,89.0,114.0,-34.0
CUS_0x990,2023-02-01,8.0,8.0,28.0,33,20.0,1.76,14.0,33.41175539880485,262.2611634602209,185,6,9.848957974395386,0.06897549503369042,0.05218045782018295,0.05278907360097085,1,0.20137777362519768,2.0,"(4,[3],[1.0])","(7,[5],[1.0])","(3,[0],[1.0])","(16,[7],[1.0])","(4,[2],[1.0])",102.0,171.0,165.0,79.0,90.0,34.0,194.0,-50.0,121.0,275.0,-110.0,223.0,61.0,157.0,-23.0,208.0,-14.0,140.0,-62.0,9.0
CUS_0x99cf,2023-02-01,8.0,5.0,20.0,23,16.0,17.5,8.0,38.63078904504107,378.9365303793421,88,4,10.008974410212465,0.06380328845450378,0.026525946261083705,0.008685438451030023,1,0.2677438323216156,1.6,"(4,[0],[1.0])","(7,[3],[1.0])","(3,[0],[1.0])","(16,[4],[1.0])","(4,[1],[1.0])",-8.0,32.0,200.0,261.0,207.0,-117.0,143.0,-74.0,198.0,127.0,208.0,40.0,32.0,44.0,47.0,123.0,44.0,154.0,-83.0,128.0
CUS_0x9a84,2023-02-01,7.0,5.0,19.0,25,18.0,10.57,6.0,26.60993119043397,378.80481898468315,180,4,11.01127825704594,0.0005421675206809743,0.035212889198655915,0.03790404900291921,1,11.226864291595719,1.2,"(4,[0],[1.0])","(7,[1],[1.0])","(3,[0],[1.0])","(16,[5],[1.0])","(4,[0],[1.0])",78.0,123.0,206.0,111.0,90.0,205.0,107.0,38.0,203.0,172.0,112.0,152.0,144.0,126.0,105.0,57.0,60.0,-1.0,45.0,262.0
CUS_0x9b03,2023-02-01,3.0,10.0,10.0,29,9.0,10.2,5.0,36.96660413665877,783.1804553762939,305,3,11.71871026109865,0.007125014082342468,0.02902352842199012,0.019036892189779785,1,0.8948767036132534,1.25,"(4,[1],[1.0])","(7,[1],[1.0])","(3,[1],[1.0])","(16,[9],[1.0])","(4,[0],[1.0])",-85.0,69.0,46.0,-102.0,142.0,41.0,-104.0,-79.0,45.0,69.0,34.0,137.0,126.0,37.0,194.0,257.0,54.0,35.0,109.0,-62.0
CUS_0x9b38,2023-02-01,7.0,3.0,16.0,25,11.0,18.62,4.0,26.78355540335456,420.1443234319291,189,3,10.473312478001112,0.012581750409724216,0.02499799669407977,0.019430392799376167,1,0.9445239154748567,1.0,"(4,[2],[1.0])","(7,[1],[1.0])","(3,[0],[1.0])","(16,[2],[1.0])","(4,[3],[1.0])",38.0,88.0,49.0,120.0,180.0,150.0,-71.0,-25.0,-55.0,202.0,157.0,112.0,174.0,130.0,26.0,-28.0,94.0,26.0,32.0,-66.0
CUS_0x9c59,2023-02-01,4.0,6.0,8.0,17,20.0,7.15,7.0,23.35725157922771,292.1044183925751,194,-1,9.265728720173842,0.10054108468604506,0.0,0.09812821496599676,1,0.27555954233227886,7.0,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[8],[1.0])","(4,[2],[1.0])",110.0,-9.0,230.0,261.0,208.0,30.0,55.0,196.0,195.0,131.0,-18.0,240.0,142.0,105.0,56.0,40.0,70.0,66.0,222.0,104.0
CUS_0x9ccf,2023-02-01,8.0,7.0,8.0,21,14.0,8.44,2.0,25.561767178657103,367.29722690425103,311,1,10.36789932646001,0.04380866305737368,0.006860348372558053,0.050550660450444186,1,0.26400099415383643,1.0,"(4,[2],[1.0])","(7,[4],[1.0])","(3,[0],[1.0])","(16,[9],[1.0])","(4,[0],[1.0])",261.0,157.0,163.0,261.0,175.0,67.0,-35.0,116.0,179.0,154.0,128.0,196.0,170.0,-10.0,-12.0,23.0,258.0,-1.0,85.0,4.0
CUS_0x9d0b,2023-02-01,4.0,7.0,17.0,5,11.0,12.5,8.0,31.87336040118225,588.3361631827712,198,2,11.329138194542656,0.012029859413291082,0.017300760270868215,0.0347090178005151,1,0.5881481040126656,2.6666666666666665,"(4,[0],[1.0])","(7,[1],[1.0])","(3,[2],[1.0])","(16,[3],[1.0])","(4,[0],[1.0])",229.0,112.0,220.0,189.0,91.0,-45.0,-5.0,-36.0,218.0,70.0,99.0,74.0,61.0,256.0,49.0,86.0,98.0,196.0,254.0,186.0
CUS_0x9dc5,2023-02-01,3.0,3.0,7.0,15,5.0,3.66,2.0,28.513032763742498,402.7638264910785,340,4,10.379183077167513,0.03332291364355837,0.026249451004927916,0.0067781451670190385,1,0.376147105970709,0.4,"(4,[1],[1.0])","(7,[3],[1.0])","(3,[1],[1.0])","(16,[13],[1.0])","(4,[0],[1.0])",73.0,97.0,74.0,155.0,2.0,48.0,265.0,65.0,186.0,56.0,85.0,99.0,-34.0,95.0,197.0,174.0,165.0,-7.0,55.0,227.0
CUS_0x9dc6,2023-02-01,10.0,9.0,30.0,21,23.0,19.37,7.0,30.667214474372077,140.6443461256584,150,9,9.909108724107007,0.05724481100039079,0.08638069623560131,0.09949819592991757,1,0.12291781674461613,0.7,"(4,[3],[1.0])","(7,[0],[1.0])","(3,[2],[1.0])","(16,[9],[1.0])","(4,[2],[1.0])",165.0,258.0,202.0,261.0,-5.0,67.0,-71.0,266.0,-30.0,167.0,95.0,136.0,112.0,16.0,-42.0,114.0,-60.0,104.0,180.0,226.0
CUS_0x9dff,2023-02-01,6.0,6.0,29.0,55,23.0,15.18,9.0,25.33423308323857,278.0725385276436,75,5,9.769012286031343,0.16191332508555212,0.043819713616928054,0.04927123488973032,1,0.0985491747425299,1.5,"(4,[2],[1.0])","(7,[5],[1.0])","(3,[0],[1.0])","(16,[14],[1.0])","(4,[0],[1.0])",200.0,207.0,138.0,125.0,159.0,69.0,55.0,220.0,60.0,248.0,254.0,22.0,122.0,-34.0,143.0,236.0,220.0,142.0,151.0,109.0
CUS_0x9e56,2023-02-01,3.0,4.0,11.0,14,7.0,2.04,8.0,28.877712133172288,302.298930622812,296,3,10.246945687987704,0.045441793938138665,0.07251885929314889,0.08078758167410974,1,0.23652912416287425,2.0,"(4,[1],[1.0])","(7,[0],[1.0])","(3,[1],[1.0])","(16,[13],[1.0])","(4,[2],[1.0])",221.0,-93.0,54.0,194.0,-29.0,94.0,150.0,171.0,202.0,88.0,164.0,148.0,237.0,41.0,-5.0,214.0,-95.0,140.0,124.0,105.0
CUS_0x9e9b,2023-02-01,10.0,8.0,20.0,16,23.0,27.11,11.0,33.402803142360426,269.0152861612265,27,8,9.73120701555228,0.2761858429473129,0.059665050102718276,0.02481704931273295,1,0.05806093605298868,1.2222222222222223,"(4,[3],[1.0])","(7,[1],[1.0])","(3,[0],[1.0])","(16,[11],[1.0])","(4,[0],[1.0])",29.0,-58.0,237.0,76.0,131.0,112.0,-78.0,208.0,139.0,150.0,-87.0,-17.0,150.0,126.0,62.0,161.0,36.0,-12.0,-32.0,175.0
CUS_0x9ee5,2023-02-01,4.0,7.0,5.0,31,13.0,10.56,11.0,33.53899909990767,280.0390474326221,207,-1,9.343785885913237,0.040699745090609654,0.0,0.11053277696903357,1,0.602958694341605,11.0,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[2],[1.0])","(16,[6],[1.0])","(4,[2],[1.0])",126.0,166.0,38.0,7.0,201.0,-91.0,156.0,220.0,127.0,23.0,-80.0,21.0,87.0,231.0,98.0,92.0,102.0,181.0,118.0,-109.0
CUS_0x9f23,2023-02-01,0.0,6.0,6.0,7,5.0,2.37,6.0,37.04020114229492,229.38952973892253,375,2,11.685471227345312,0.011838247780786118,0.014380739550648973,0.09086621021539883,1,0.1636556608955458,2.0,"(4,[1],[1.0])","(7,[2],[1.0])","(3,[1],[1.0])","(16,[8],[1.0])","(4,[0],[1.0])",148.0,21.0,30.0,51.0,70.0,66.0,125.0,200.0,215.0,-5.0,81.0,157.0,152.0,-37.0,89.0,-44.0,202.0,210.0,57.0,262.0
CUS_0x9f59,2023-02-01,7.0,4.0,3.0,13,17.0,18.2,4.0,33.20843981954086,258.34547690942355,322,1,9.233525018889313,0.07405500287994934,0.007299533243136824,0.1228155994370731,1,0.3417296644039208,2.0,"(4,[1],[1.0])","(7,[0],[1.0])","(3,[1],[1.0])","(16,[12],[1.0])","(4,[1],[1.0])",261.0,11.0,157.0,14.0,233.0,70.0,250.0,-26.0,271.0,23.0,181.0,165.0,55.0,145.0,224.0,205.0,258.0,39.0,68.0,98.0
CUS_0x9fcf,2023-02-01,8.0,7.0,17.0,44,16.0,3.4,14.0,34.4992453334872,238.98343942342308,20,9,9.883044510218017,0.1639251064924275,0.079913328234491,0.03692706410346384,1,0.07468767176966697,1.4,"(4,[3],[1.0])","(7,[5],[1.0])","(3,[0],[1.0])","(16,[12],[1.0])","(4,[3],[1.0])",-1.0,257.0,64.0,54.0,257.0,173.0,-13.0,134.0,271.0,-18.0,236.0,82.0,-146.0,253.0,57.0,-106.0,163.0,176.0,-74.0,107.0
CUS_0xa094,2023-02-01,7.0,4.0,15.0,8,18.0,18.2,7.0,33.908987129536385,317.1920420734054,197,7,9.811670464775975,0.08664904765245454,0.043042099723999555,0.039422197279023276,1,0.20113912707317258,0.875,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[9],[1.0])","(4,[0],[1.0])",171.0,148.0,142.0,76.0,110.0,57.0,120.0,266.0,-102.0,81.0,44.0,253.0,-90.0,197.0,50.0,132.0,188.0,-73.0,218.0,56.0
CUS_0xa09c,2023-02-01,1.0,1.0,6.0,3,11.0,4.300000000000002,3.0,26.756158485659363,474.3488378135272,351,2,10.550432143266754,0.025561123047268753,0.011556253862093472,0.013962224345789582,1,0.4863998422289694,1.0,"(4,[2],[1.0])","(7,[3],[1.0])","(3,[1],[1.0])","(16,[0],[1.0])","(4,[0],[1.0])",-156.0,-11.0,115.0,118.0,131.0,209.0,265.0,-67.0,188.0,147.0,-13.0,-66.0,81.0,62.0,179.0,-2.0,20.0,189.0,177.0,-62.0
CUS_0xa0b8,2023-02-01,10.0,5.0,28.0,19,17.0,8.79,8.0,36.80929993502632,256.7884002515036,152,6,9.617606523897475,0.27036395723974915,0.03723554832659884,0.07513190193939291,1,0.06343577521648706,1.1428571428571428,"(4,[2],[1.0])","(7,[5],[1.0])","(3,[0],[1.0])","(16,[8],[1.0])","(4,[0],[1.0])",261.0,192.0,261.0,168.0,-15.0,159.0,202.0,-107.0,72.0,132.0,254.0,253.0,186.0,45.0,-2.0,189.0,-23.0,43.0,11.0,165.0
CUS_0xa0c3,2023-02-01,8.0,6.0,4.0,18,20.0,1.42,2.0,36.516159714628685,824.0774428659337,351,2,11.523999916238475,0.003950902747009304,0.016725485204442083,0.015355197634753867,1,2.0601698990385118,0.6666666666666666,"(4,[1],[1.0])","(7,[3],[1.0])","(3,[1],[1.0])","(16,[1],[1.0])","(4,[1],[1.0])",-54.0,-62.0,-62.0,159.0,148.0,148.0,41.0,150.0,156.0,21.0,229.0,197.0,67.0,61.0,255.0,226.0,102.0,172.0,75.0,80.0
CUS_0xa127,2023-02-01,5.0,6.0,1.0,8,2.0,4.99,4.0,23.224288654468204,410.72308087955844,358,-1,10.358883126803173,0.03991731338910462,0.0,0.033760736402590814,1,0.3268084431070529,4.0,"(4,[1],[1.0])","(7,[1],[1.0])","(3,[1],[1.0])","(16,[0],[1.0])","(4,[1],[1.0])",79.0,223.0,93.0,208.0,80.0,86.0,72.0,132.0,136.0,-6.0,-87.0,-72.0,-15.0,93.0,255.0,141.0,107.0,136.0,69.0,232.0
CUS_0xa133,2023-02-01,1.0,5.0,1.0,4,8.0,-0.3999999999999999,0.0,37.62128927267299,365.51959931042353,303,1,9.890475511929438,0.0011751925960840253,0.009176226041516229,0.035005017761822264,1,15.14543798803403,0.0,"(4,[1],[1.0])","(7,[5],[1.0])","(3,[1],[1.0])","(16,[4],[1.0])","(4,[1],[1.0])",231.0,195.0,79.0,113.0,223.0,148.0,144.0,212.0,132.0,235.0,114.0,123.0,-24.0,55.0,228.0,157.0,5.0,20.0,97.0,76.0
CUS_0xa138,2023-02-01,7.0,7.0,18.0,18,8.0,8.84,12.0,37.0831122347708,891.4676291886632,393,2,11.749303295606115,0.0021344444191810103,0.014241097136764587,0.02737734616314568,1,3.28886950614926,4.0,"(4,[0],[1.0])","(7,[2],[1.0])","(3,[0],[1.0])","(16,[7],[1.0])","(4,[2],[1.0])",107.0,112.0,108.0,204.0,107.0,216.0,191.0,117.0,87.0,16.0,72.0,127.0,215.0,128.0,-42.0,205.0,258.0,130.0,111.0,180.0
CUS_0xa1d9,2023-02-01,9.0,9.0,28.0,58,19.0,1.11,6.0,37.42779683914129,281.34664091858605,228,2,9.644859300475085,0.0985157555270622,0.11950102208301597,0.08978679474322446,1,0.1854737180047205,2.0,"(4,[2],[1.0])","(7,[0],[1.0])","(3,[2],[1.0])","(16,[14],[1.0])","(4,[0],[1.0])",38.0,15.0,261.0,189.0,122.0,139.0,265.0,153.0,181.0,134.0,208.0,-104.0,172.0,48.0,255.0,129.0,158.0,113.0,84.0,-92.0
CUS_0xa230,2023-02-01,4.0,6.0,17.0,18,17.0,17.55,13.0,23.69179464767584,534.2814595665382,218,5,11.242453380782944,0.0036107872514872497,0.04541789382217964,0.008709790155229,1,1.9358484668422054,2.1666666666666665,"(4,[2],[1.0])","(7,[6],[1.0])","(3,[0],[1.0])","(16,[7],[1.0])","(4,[2],[1.0])",135.0,22.0,88.0,94.0,77.0,76.0,66.0,266.0,151.0,104.0,37.0,-9.0,-26.0,-33.0,-99.0,165.0,175.0,-235.0,75.0,128.0
CUS_0xa260,2023-02-01,3.0,5.0,9.0,19,10.0,10.38,3.0,37.55020180264693,382.75014303777044,242,3,10.406163759828729,0.028844510702212365,0.02977976508310467,0.021966350003490242,1,0.4019673011247439,0.75,"(4,[2],[1.0])","(7,[1],[1.0])","(3,[1],[1.0])","(16,[11],[1.0])","(4,[0],[1.0])",35.0,103.0,40.0,52.0,262.0,216.0,265.0,216.0,271.0,70.0,8.0,205.0,143.0,126.0,255.0,194.0,156.0,193.0,121.0,39.0
CUS_0xa27e,2023-02-01,6.0,5.0,5.0,5,20.0,5.62,2.0,35.03187221946185,301.6478199340761,213,1,9.74110626062469,0.06433643839612664,0.008665687912512493,0.08167151451001566,1,0.27642352054040764,1.0,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[1],[1.0])","(16,[2],[1.0])","(4,[0],[1.0])",-38.0,37.0,73.0,88.0,242.0,-24.0,65.0,152.0,103.0,-12.0,-63.0,157.0,-248.0,188.0,244.0,11.0,116.0,175.0,100.0,101.0
CUS_0xa2af,2023-02-01,8.0,10.0,28.0,51,17.0,29.07,6.0,28.75777534784656,224.45857278166253,32,7,9.549113530872866,0.27125728233177143,0.07175563718118873,0.08729258934437094,1,0.059216665865145714,0.75,"(4,[3],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[3],[1.0])","(4,[1],[1.0])",191.0,54.0,-77.0,47.0,19.0,146.0,201.0,202.0,95.0,275.0,0.0,253.0,152.0,44.0,255.0,30.0,45.0,110.0,-44.0,131.0
CUS_0xa384,2023-02-01,3.0,5.0,4.0,10,8.0,10.59,3.0,31.540903478465644,297.12104927383723,198,1,10.40520270167096,0.03905297533864369,0.008789697438468035,0.08076277880216606,1,0.2309297338986779,1.5,"(4,[2],[1.0])","(7,[5],[1.0])","(3,[1],[1.0])","(16,[12],[1.0])","(4,[1],[1.0])",124.0,45.0,190.0,78.0,262.0,-6.0,110.0,158.0,175.0,253.0,33.0,102.0,54.0,241.0,188.0,111.0,156.0,261.0,168.0,-14.0
CUS_0xa41e,2023-02-01,6.0,6.0,30.0,33,15.0,17.39,14.0,36.846079371790296,625.0936068604818,218,4,11.323936449995047,0.02147547051470194,7.1251933169865955,0.01719628206448406,1,0.3519891196867888,2.8,"(4,[2],[1.0])","(7,[1],[1.0])","(3,[2],[1.0])","(16,[12],[1.0])","(4,[0],[1.0])",17.0,38.0,10.0,175.0,262.0,252.0,71.0,106.0,-6.0,208.0,120.0,253.0,40.0,109.0,64.0,179.0,95.0,261.0,80.0,108.0
CUS_0xa455,2023-02-01,3.0,7.0,2.0,12,6.0,4.27,7.0,27.182963779574763,489.19114192780813,196,3,11.632899520810128,0.0029773804586491,0.020467219125127625,0.056770086091936504,1,1.4559123880359028,1.75,"(4,[1],[1.0])","(7,[2],[1.0])","(3,[1],[1.0])","(16,[12],[1.0])","(4,[0],[1.0])",90.0,-99.0,23.0,254.0,127.0,40.0,171.0,46.0,0.0,-28.0,215.0,89.0,69.0,121.0,10.0,195.0,35.0,88.0,144.0,-27.0
CUS_0xa4e7,2023-02-01,4.0,6.0,5.0,15,19.0,5.72,0.0,37.11519153589485,348.454190491022,297,2,9.768971961461448,0.06568061095529117,0.010403758716471225,0.04439340228368948,1,0.3040635793636207,0.0,"(4,[1],[1.0])","(7,[5],[1.0])","(3,[1],[1.0])","(16,[13],[1.0])","(4,[1],[1.0])",165.0,21.0,-49.0,261.0,-63.0,93.0,79.0,220.0,120.0,171.0,56.0,70.0,182.0,14.0,160.0,257.0,103.0,-50.0,24.0,257.0
CUS_0xa540,2023-02-01,5.0,6.0,18.0,22,12.0,-0.30000000000000004,5.0,26.549130658966963,312.3393713386012,208,1,9.388932901248046,0.006193051052103518,0.008493272753453273,0.06746096900987904,1,4.175631281164728,2.5,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[11],[1.0])","(4,[0],[1.0])",102.0,258.0,128.0,33.0,-42.0,200.0,109.0,131.0,50.0,-9.0,209.0,177.0,188.0,28.0,-40.0,145.0,-35.0,249.0,119.0,71.0
CUS_0xa574,2023-02-01,8.0,5.0,23.0,36,22.0,5.6,10.0,38.00824701566135,384.9417510783197,123,8,10.933550442797134,0.06685766527847291,0.059902270379181374,0.012787068594702933,1,0.103008722653414,1.1111111111111112,"(4,[3],[1.0])","(7,[1],[1.0])","(3,[2],[1.0])","(16,[12],[1.0])","(4,[2],[1.0])",-100.0,-87.0,244.0,131.0,102.0,187.0,225.0,239.0,-117.0,117.0,105.0,-15.0,44.0,256.0,120.0,90.0,73.0,261.0,261.0,-34.0
CUS_0xa68a,2023-02-01,6.0,9.0,27.0,45,19.0,0.71,13.0,27.55201357399023,628.7619478066285,213,3,11.246286034991652,0.02433725369776481,0.015102288534751568,0.027297472263485435,1,0.3376540513999864,3.25,"(4,[3],[1.0])","(7,[4],[1.0])","(3,[2],[1.0])","(16,[12],[1.0])","(4,[0],[1.0])",137.0,39.0,66.0,187.0,116.0,106.0,70.0,128.0,62.0,168.0,60.0,81.0,42.0,162.0,215.0,-50.0,258.0,145.0,97.0,89.0
CUS_0xa693,2023-02-01,4.0,10.0,13.0,7,19.0,6.75,3.0,24.8408748754296,362.30156276026946,225,1,9.491923005613163,0.06954061780429067,0.004357311533640047,0.04076272139342518,1,0.3937929509525233,1.5,"(4,[0],[1.0])","(7,[0],[1.0])","(3,[1],[1.0])","(16,[9],[1.0])","(4,[1],[1.0])",174.0,74.0,31.0,72.0,-5.0,6.0,197.0,52.0,174.0,204.0,-23.0,18.0,32.0,105.0,54.0,151.0,27.0,93.0,-63.0,71.0
CUS_0xa69e,2023-02-01,7.0,10.0,29.0,40,15.0,20.07,8.0,30.02341672701052,361.20457069915335,137,5,10.944897191091762,0.05187900076521031,0.041971434076681316,0.0383463179266571,1,0.12317034519198056,1.3333333333333333,"(4,[3],[1.0])","(7,[5],[1.0])","(3,[0],[1.0])","(16,[6],[1.0])","(4,[0],[1.0])",63.0,258.0,-39.0,113.0,140.0,115.0,146.0,183.0,263.0,171.0,241.0,158.0,94.0,180.0,13.0,90.0,90.0,52.0,222.0,113.0
CUS_0xa6a7,2023-02-01,10.0,7.0,29.0,28,22.0,1.6,14.0,30.5933669193562,202.7149602632499,196,9,9.787950430426742,0.13597900969538804,0.0414480565965851,6.02871173966013,1,0.08404637280647646,1.4,"(4,[3],[1.0])","(7,[0],[1.0])","(3,[0],[1.0])","(16,[5],[1.0])","(4,[2],[1.0])",15.0,38.0,69.0,-115.0,104.0,252.0,120.0,266.0,93.0,-140.0,26.0,57.0,106.0,205.0,86.0,240.0,3.0,-30.0,-93.0,126.0
CUS_0xa6c1,2023-02-01,6.0,6.0,20.0,7,18.0,10.12,4.0,29.85063716219109,288.53537452989787,135,5,9.818763738895385,0.09374585041240098,0.03602866831470667,0.06495152993608852,1,0.16798195330144167,0.6666666666666666,"(4,[0],[1.0])","(7,[6],[1.0])","(3,[0],[1.0])","(16,[12],[1.0])","(4,[2],[1.0])",117.0,185.0,46.0,-25.0,241.0,236.0,27.0,18.0,15.0,161.0,229.0,55.0,209.0,124.0,204.0,131.0,162.0,122.0,50.0,154.0
